,index,asin,Brand,Model,title,image,url,Price,Sales,rating
524,524,B07VHRFGV2,Nokia,Nokia 106 Single Sim,Nokia 106 Single Sim (2018) TA-1190 Dual-Band (850/1900) Factory GSM Unlocked Feature Phone (International Model),https://m.media-amazon.com/images/I/51tgESY0moL._AC_UY218_ML3_.jpg,https://www.amazon.com/Nokia-TA-1190-Dual-Band-Unlocked-International/dp/B07VHRFGV2,27.72,29,2.8181818181818183
525,525,B07VPMYXST,Xiaomi,Xiaomi Mi A3 128GB +,"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",https://m.media-amazon.com/images/I/71nIUSq7TNL._AC_UY218_ML3_.jpg,https://www.amazon.com/Xiaomi-128GB-Triple-Camera-Smartphone/dp/B07VPMYXST,183.95,92,4.7592592592592595
526,526,B07VPXDV59,Samsung,Samsung Galaxy A70 (,"Samsung Galaxy A70 (128GB, 6GB RAM) 6.7"" in-Screen Fingerprint, 25W Super-Fast Charger, US + Global 4G LTE GSM Unlocked International Model A705MN/DS (Black, 128GB + 128GB SD + Case Bundle)",https://m.media-amazon.com/images/I/61mZ9W2DF9L._AC_UY218_ML3_.jpg,https://www.amazon.com/Samsung-A70-Fingerprint-Super-Fast-International/dp/B07VPXDV59,369.5,78,4.723404255319149
527,527,B07VYP6VLS,HUAWEI,Huawei Y9 Prime 2019,"Huawei Y9 Prime 2019 (128GB, 4GB RAM) 6.59"" Display, 3 AI Cameras, 4000mAh Battery, Dual SIM GSM Factory Unlocked - STK-LX3, US & Global 4G LTE International Model (Midnight Black, 128 GB)",https://m.media-amazon.com/images/I/51I12mfTuAL._AC_UY218_ML3_.jpg,https://www.amazon.com/Display-Cameras-4000mAh-Battery-Unlocked/dp/B07VYP6VLS,229.0,45,4.5
528,528,B07VZL1W7K,Samsung,Samsung Galaxy A50 U,"Samsung Galaxy A50 US Version Factory Unlocked Cell Phone with 64GB Memory, 6.4"" Screen, Black, [SM-A505UZKNXAA]",https://m.media-amazon.com/images/I/71kLFOLKN3L._AC_UY218_ML3_.jpg,https://www.amazon.com/Samsung-Version-Factory-Unlocked-SM-A505UZKNXAA/dp/B07VZL1W7K,274.99,288,3.8620689655172415
529,529,B07VZL3L5V,Samsung,Samsung Galaxy A20 U,"Samsung Galaxy A20 US Version Factory Unlocked Cell Phone with 32GB Memory, 6.4"" Screen, [SM-A205UZKAXAA], 12 Month Samsung US Warranty, GSM & CDMA Compatible, Black",https://m.media-amazon.com/images/I/51V-XG0uBDL._AC_UY218_ML3_.jpg,https://www.amazon.com/Samsung-Unlocked-SM-A205UZKAXAA-Warranty-Compatible/dp/B07VZL3L5V,249.99,915,4.328571428571428
530,530,B07W14HFQP,Motorola,Motorola Moto G4 Pla,Motorola Moto G4 Play (4th Generation) 16GB 4G LTE Unlocked ONLY GSM 5 Inches International Version No Warranty (White),https://m.media-amazon.com/images/I/61ktS3pR0TL._AC_UY218_ML3_.jpg,https://www.amazon.com/Motorola-Generation-Unlocked-International-Warranty/dp/B07W14HFQP,129.0,133,3.5686274509803924
531,531,B07W166JW7,Samsung,Samsung Galaxy A50 1,"Samsung Galaxy A50 128GB, 4GB RAM 6.4"" Display, 25MP, Triple Camera, Global 4G LTE Dual SIM GSM Factory Unlocked A505G/DS - International Model (Blue, 128 GB)",https://m.media-amazon.com/images/I/71OUAA9gtAL._AC_UY218_ML3_.jpg,https://www.amazon.com/Samsung-A50-Display-Factory-Unlocked/dp/B07W166JW7,286.87,4,4.5
532,532,B07W7VBHRC,Google,Google - Pixel 3a XL,Google - Pixel 3a XL with 64GB Memory Cell Phone (Unlocked) - Clearly White (Renewed),https://m.media-amazon.com/images/I/81600UttUhL._AC_UY218_ML3_.jpg,https://www.amazon.com/Google-Memory-Unlocked-Clearly-Renewed/dp/B07W7VBHRC,335.97,11,3.2222222222222223
533,533,B07WCCNV2D,Xiaomi,Xiaomi Redmi Note 7 ,"Xiaomi Redmi Note 7 (64GB, 4GB RAM) 6.3"" Display, 48MP + 5MP AI Dual Rear Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Model (Moonlight White)",https://m.media-amazon.com/images/I/51Q73J3PM4L._AC_UY218_ML3_.jpg,https://www.amazon.com/Xiaomi-Display-Camera-Factory-Unlocked/dp/B07WCCNV2D,179.87,5,3.0
534,534,B07WGR47L9,HUAWEI,Huawei Y5 2019 AMN-L,"Huawei Y5 2019 AMN-LX3 Dual SIM 32GB+2GB RAM 5.71"" Display Factory Unlocked (International Version) (Modern Black)",https://m.media-amazon.com/images/I/41X9GwTvLjL._AC_UY218_ML3_.jpg,https://www.amazon.com/AMN-LX3-Display-Factory-Unlocked-International/dp/B07WGR47L9,104.97,20,4.222222222222222
535,535,B07WHKYDV3,Samsung,Samsung Galaxy Note ,"Samsung Galaxy Note 10 SM-N970F/DS 256GB 8GB RAM (Factory Unlocked) 6.3"" (GSM ONLY, No CDMA) - International Version (Aura Glow)",https://m.media-amazon.com/images/I/612AiFq9e6L._AC_UY218_ML3_.jpg,https://www.amazon.com/Samsung-Galaxy-SM-N970F-Factory-Unlocked/dp/B07WHKYDV3,799.99,2,5.0
536,536,B07WJJFKYW,Motorola,Motorola One Action ,"Motorola One Action - Unlocked Smartphone - Global Version - 128GB - Denim Blue (US Warranty) - Verizon, AT&T, T-Mobile, Sprint, Boost, Cricket, Metro",https://m.media-amazon.com/images/I/81J0TivQu7L._AC_UY218_ML3_.jpg,https://www.amazon.com/Motorola-One-Action-Unlocked-Smartphone/dp/B07WJJFKYW,249.99,21,3.5384615384615383
537,537,B07WKSVF6X,Samsung,Samsung Galaxy A50 1,"Samsung Galaxy A50 128GB, 4GB RAM 6.4"" Display, 25MP, Triple Camera, Global 4G LTE Dual SIM GSM Factory Unlocked A505G/DS - International Model (Black, 128GB + 128GB SD + Case Bundle)",https://m.media-amazon.com/images/I/61HyCNLJ2+L._AC_UY218_ML3_.jpg,https://www.amazon.com/Samsung-A50-Display-Factory-Unlocked/dp/B07WKSVF6X,299.5,23,4.4
538,538,B07WNSK9C1,Motorola,Motorola One Action ,"Motorola One Action - Made for Latin America & Brazil - (Grey, 128GB, 4GB RAM) - Unlocked - GSM Latin American & Brazilian Bands - (Missing Specific U.S. GSM Bands) - No Warranty - No CDMA - XT2013-1",https://m.media-amazon.com/images/I/715WMthHqhL._AC_UY218_ML3_.jpg,https://www.amazon.com/Motorola-One-Action-Unlocked-Brazilian/dp/B07WNSK9C1,239.99,2,3.0
539,539,B07WP6ZLL8,Samsung,Samsung Galaxy Note ,"Samsung Galaxy Note 10+ N975F/DS 256GB, 6.8' Dynamic AMOLED Screen, 12GB RAM, Quad Camera, 4K UHD Factory Unlocked LTE Smartphone - (International Version) (Aura Black)",https://m.media-amazon.com/images/I/51tkQz5m9OL._AC_UY218_ML3_.jpg,https://www.amazon.com/Samsung-DS-Dynamic-Unlocked-Smartphone/dp/B07WP6ZLL8,848.0,7,3.5
540,540,B07WSJYDXX,Motorola,Motorola G6 – 32 GB ,Motorola G6 – 32 GB – Unlocked (AT&T/Sprint/T-Mobile/Verizon) – Deep Indigo - (U.S. Warranty) - PAAE0011US,https://m.media-amazon.com/images/I/51L6DbMbvKL._AC_UY218_ML3_.jpg,https://www.amazon.com/Motorola-G6-Unlocked-T-Mobile-PAAE0011US/dp/B07WSJYDXX,119.99,836,3.93646408839779
541,541,B07WSXH2W2,Motorola,Motorola Moto E5 (16,"Motorola Moto E5 (16GB, 2GB) 5.7"" Display, 4000 mAh All Day Battery, FM radio - (GSM+AT&T+Tmobile + Verizon) Factory Unlocked 4G LTE Smartphone - XT1920DL (US Warranty) (Gray)",https://m.media-amazon.com/images/I/610cmALdwbL._AC_UY218_ML3_.jpg,https://www.amazon.com/Motorola-Moto-E5-Display-Battery/dp/B07WSXH2W2,89.99,45,4.392857142857143
542,542,B07WVRJQ7V,Samsung,Samsung Galaxy S9 (6,"Samsung Galaxy S9 (64GB, 4GB RAM) 5.8"" QHD+ Display, IP68 Water Resistance, 3000mAh Battery - GSM/CDMA Unlocked (AT&T/T-Mobile/Verizon/Sprint) w/US Warranty - SM-G960U (Midnight Black)",https://m.media-amazon.com/images/I/71EpwFTgLOL._AC_UY218_ML3_.jpg,https://www.amazon.com/Samsung-Galaxy-S9-Display-Resistance/dp/B07WVRJQ7V,529.99,23,4.333333333333333
543,543,B07WW25BSV,Xiaomi,"Xiaomi Mi A3 128GB, ","Xiaomi Mi A3 128GB, 4GB RAM 6.1' 48MP AI Triple Camera LTE Factory Unlocked Smartphone (International Version) (Kind of Grey)",https://m.media-amazon.com/images/I/81GVIi+4Y0L._AC_UY218_ML3_.jpg,https://www.amazon.com/Xiaomi-Unlocked-Smartphone-International-Version/dp/B07WW25BSV,188.0,92,4.7592592592592595
544,544,B07WXKWDT2,Motorola,Motorola Moto G7 Pla,"Motorola Moto G7 Play (32GB, 2GB RAM) 5.7"" HD+ Max Vision Display, Dual SIM GSM Factory Unlocked - XT1952-1, US & Global 4G LTE International Model (Deep Indigo, 32 GB)",https://m.media-amazon.com/images/I/51xgfG4A28L._AC_UY218_ML3_.jpg,https://www.amazon.com/Motorola-Vision-Display-Factory-Unlocked/dp/B07WXKWDT2,132.99,17,4.545454545454546
545,545,B07X5RRZFP,Xiaomi,Xiaomi Mi 9T Pro (12,"Xiaomi Mi 9T Pro (128GB, 6GB RAM) 6.39"" Display, Snapdragon 855, AI Rear Triple Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Glacier Blue)",https://m.media-amazon.com/images/I/615NIeqoipL._AC_UY218_ML3_.jpg,https://www.amazon.com/Xiaomi-Display-Snapdragon-Factory-Unlocked/dp/B07X5RRZFP,374.0,49,4.482758620689655
546,546,B07X5SHN81,Xiaomi,Xiaomi Mi 9T Pro (12,"Xiaomi Mi 9T Pro (128GB, 6GB RAM) 6.39"" Display, Snapdragon 855, AI Rear Triple Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Carbon Black)",https://m.media-amazon.com/images/I/61u2D0UFFxL._AC_UY218_ML3_.jpg,https://www.amazon.com/Xiaomi-Mi-9T-Pro-Snapdragon/dp/B07X5SHN81,389.97,76,4.4772727272727275
547,547,B07X5VF1FM,Xiaomi,Xiaomi Mi 9T Pro (12,"Xiaomi Mi 9T Pro (128GB, 6GB RAM) 6.39"" Display, Snapdragon 855, AI Rear Triple Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Flame Red)",https://m.media-amazon.com/images/I/61wqISkeqCL._AC_UY218_ML3_.jpg,https://www.amazon.com/Xiaomi-Display-Snapdragon-Factory-Unlocked/dp/B07X5VF1FM,379.0,44,4.366666666666666
548,548,B07XF928ZP,Sony,Sony Xperia 5 Unlock,Sony Xperia 5 Unlocked Smartphone,https://m.media-amazon.com/images/I/71ESPnb152L._AC_UY218_ML3_.jpg,https://www.amazon.com/Sony-Xperia-5-Unlocked-Smartphone/dp/B07XF928ZP,798.0,17,4.0
549,549,B07XJ5RSX3,Motorola,Motorola Moto E6 Sma,"Motorola Moto E6 Smartphone with 16GB Memory, Unlocked - Starry Black",https://m.media-amazon.com/images/I/81X3J941CyL._AC_UY218_ML3_.jpg,https://www.amazon.com/Motorola-Moto-Smartphone-Memory-Unlocked/dp/B07XJ5RSX3,99.99,1,5.0
550,550,B07XQJ33PL,Samsung,Samsung Galaxy A10s ,"Samsung Galaxy A10s (32GB, 2GB RAM) 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear Camera+8MP Front Facing Camera- 4G LTE Dual SIM GSM Factory Unlocked A107M/DS (Latin Specs M (Black, Dual SIM)",https://m.media-amazon.com/images/I/51wPu6Z989L._AC_UY218_ML3_.jpg,https://www.amazon.com/Samsung-Infinity-V-Display-Camera-Unlocked/dp/B07XQJ33PL,135.99,98,3.977777777777778
551,551,B07XVMYN2N,Motorola,Motorola Moto E6 Plu,"Motorola Moto E6 Plus (32GB, 2GB RAM) 6.1"" Max Vision Screen, 3000mAh Removable Battery, Hotspot, FM Radio, US + Global 4G LTE Dual SIM GSM Factory Unlocked XT2025-1 - International Model (Graphite)",https://m.media-amazon.com/images/I/51Dfp89m+AL._AC_UY218_ML3_.jpg,https://www.amazon.com/Motorola-3000mAh-Removable-Unlocked-XT2025-1/dp/B07XVMYN2N,134.98,5,5.0
552,552,B07XVNDQMR,OnePlus,OnePlus 6T A6013 Dua,"OnePlus 6T A6013 Dual Sim 128GB/8GB (Mirror Black) - Factory Unlocked - GSM ONLY, NO CDMA (Renewed)",https://m.media-amazon.com/images/I/61aFHNJdl9L._AC_UY218_ML3_.jpg,https://www.amazon.com/OnePlus-A6013-128GB-Mirror-Black/dp/B07XVNDQMR,339.95,31,4.476190476190476
553,553,B07XVS6NQH,Samsung,Samsung Galaxy Note ,Samsung Galaxy Note 9 N960U 128GB CDMA + GSM Unlocked Smartphone,https://m.media-amazon.com/images/I/61cceqaKnWL._AC_UY218_ML3_.jpg,https://www.amazon.com/Samsung-Galaxy-Note-Unlocked-Smartphone/dp/B07XVS6NQH,749.99,7,4.0
554,554,B07XVZXR5Y,Nokia,Nokia 7.2 - Android ,"Nokia 7.2 - Android 9.0 Pie - 128 GB - 48MP Triple Camera - Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 6.3"" FHD+ HDR Screen - Charcoal - U.S. Warranty",https://m.media-amazon.com/images/I/71JQpRDCyXL._AC_UY218_ML3_.jpg,https://www.amazon.com/Nokia-7-2-Unlocked-Smartphone-T-Mobile/dp/B07XVZXR5Y,329.0,49,3.764705882352941
555,555,B07XW28MHX,Nokia,Nokia 6.2 - Android ,"Nokia 6.2 - Android 9.0 Pie - 64 GB - Triple Camera - Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 6.3"" FHD+ HDR Screen - Black - U.S. Warranty",https://m.media-amazon.com/images/I/61uxQNJ2D6L._AC_UY218_ML3_.jpg,https://www.amazon.com/Nokia-6-2-Unlocked-Smartphone-T-Mobile/dp/B07XW28MHX,249.0,17,3.888888888888889
556,556,B07XWVPRWZ,Motorola,Moto G7 Play - Unloc,"Moto G7 Play - Unlocked - 32 GB - Deep Indigo (US Warranty) for AT&T, T-Mobile, Sprint, Boost, Cricket, & Metro - PAE80011US (Renewed)",https://m.media-amazon.com/images/I/51SYn1t0EKL._AC_UY218_ML3_.jpg,https://www.amazon.com/Moto-G7-Play-Unlocked-PAE80011US/dp/B07XWVPRWZ,136.27,5,3.0
557,557,B07XZJG7V9,Samsung,Samsung Galaxy S10 P,Samsung Galaxy S10 Plus G975U 128GB T-Mobile GSM Unlocked - Prism Black (Renewed),https://m.media-amazon.com/images/I/61mWq3bufpL._AC_UY218_ML3_.jpg,https://www.amazon.com/Samsung-Galaxy-G975U-T-Mobile-Unlocked/dp/B07XZJG7V9,599.95,1,5.0
558,558,B07XZMGC3J,Motorola,Motorola One Zoom 12,"Motorola One Zoom 128GB, 4GB RAM XT2010-1, 48MP Sensor Quad Pixel, 6.4"" Full HD+ LTE Factory Unlocked Smartphone - International Version (Grey Techno)",https://m.media-amazon.com/images/I/31g0DzPARDL._AC_UY218_ML3_.jpg,https://www.amazon.com/Motorola-XT2010-1-Factory-Unlocked-Smartphone/dp/B07XZMGC3J,469.95,5,4.5
559,559,B07Y336C8S,Xiaomi,Xiaomi Mi 9 Lite 64G,"Xiaomi Mi 9 Lite 64GB + 6GB RAM, 6.39” AMOLED FHD+ LTE 48MP AI Triple Camera Factory Unlocked Smartphone - Global Version (Aurora Blue)",https://m.media-amazon.com/images/I/513bSchK1AL._AC_UY218_ML3_.jpg,https://www.amazon.com/Xiaomi-AMOLED-Factory-Unlocked-Smartphone/dp/B07Y336C8S,248.0,2,5.0
560,560,B07Y4YJ98Z,Xiaomi,Xiaomi Mi 9 Lite 128,"Xiaomi Mi 9 Lite 128GB + 6GB RAM, 6.39” AMOLED FHD+ LTE 48MP AI Triple Camera Factory Unlocked Smartphone - Global Version (Pearl White)",https://m.media-amazon.com/images/I/51fNEK+JS9L._AC_UY218_ML3_.jpg,https://www.amazon.com/Xiaomi-AMOLED-Factory-Unlocked-Smartphone/dp/B07Y4YJ98Z,288.97,40,4.846153846153846
561,561,B07Y8Q17N9,Xiaomi,Xiaomi Mi 9 Lite (64,"Xiaomi Mi 9 Lite (64GB, 6GB RAM) 6.39"" Display, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Onyx Grey, 64 GB)",https://m.media-amazon.com/images/I/510i1zf1d6L._AC_UY218_ML3_.jpg,https://www.amazon.com/Xiaomi-Lite-Display-Factory-Unlocked/dp/B07Y8Q17N9,249.45,4,4.333333333333333
562,562,B07Y8XK9GC,Xiaomi,Xiaomi Redmi Note 8 ,"Xiaomi Redmi Note 8 Pro (64GB, 6GB) 6.53"", 64MP Quad Camera, Helio G90T Gaming Processor, Dual SIM GSM Unlocked - US & Global 4G LTE International Version (Pearl White, 64 GB)",https://m.media-amazon.com/images/I/717jdCOqv6L._AC_UY218_ML3_.jpg,https://www.amazon.com/Xiaomi-Camera-Gaming-Processor-Unlocked/dp/B07Y8XK9GC,216.0,148,4.4021739130434785
563,563,B07Y8YWTFL,Xiaomi,Xiaomi Redmi Note 8 ,"Xiaomi Redmi Note 8 Pro 64GB, 6GB RAM 6.53"" LTE GSM 64MP Factory Unlocked Smartphone - Global Model (Mineral Grey)",https://m.media-amazon.com/images/I/81UgYuadkpL._AC_UY218_ML3_.jpg,https://www.amazon.com/Xiaomi-Redmi-Factory-Unlocked-Smartphone/dp/B07Y8YWTFL,214.75,148,4.4021739130434785
564,564,B07YBHNTSK,Google,Google Pixel 3a XL V,"Google Pixel 3a XL Verizon Just Black, 64GB (Renewed)",https://m.media-amazon.com/images/I/51C1LzmgNHL._AC_UY218_ML3_.jpg,https://www.amazon.com/Google-Pixel-Verizon-Black-Renewed/dp/B07YBHNTSK,344.94,1,5.0
565,565,B07YBVZ2PW,ASUS,ASUS ROG Phone 2 (ZS,"ASUS ROG Phone 2 (ZS660KL) Smartphone 128GB ROM 8GB RAM Snapdragon 855 Plus 6000 mAh NFC Android 9.0 - GSM Only International Version, No Warranty (Black)",https://m.media-amazon.com/images/I/713voWVqzyL._AC_UY218_ML3_.jpg,https://www.amazon.com/ASUS-ZS660KL-Smartphone-Snapdragon-Android/dp/B07YBVZ2PW,629.0,6,3.6
566,566,B07YF4PB4R,Xiaomi,Xiaomi Mi 9 Lite (12,"Xiaomi Mi 9 Lite (128GB, 6GB RAM) 6.39"" Display, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Aurora Blue, 128 GB)",https://m.media-amazon.com/images/I/513bSchK1AL._AC_UY218_ML3_.jpg,https://www.amazon.com/Xiaomi-128GB-Display-Factory-Unlocked/dp/B07YF4PB4R,289.47,6,4.2
567,567,B07YJHXZT6,Xiaomi,Xiaomi Redmi Note 8 ,"Xiaomi Redmi Note 8 64GB + 4GB RAM, 6.3"" LTE 48MP Factory Unlocked GSM Smartphone - International Version (Moonlight White)",https://m.media-amazon.com/images/I/51dd-GC9iaL._AC_UY218_ML3_.jpg,https://www.amazon.com/Xiaomi-Redmi-Factory-Unlocked-Smartphone/dp/B07YJHXZT6,168.51,103,4.569230769230769
568,568,B07YMNLXL3,Google,Google Pixel 4 - Jus,Google Pixel 4 - Just Black - 64GB - Unlocked,https://m.media-amazon.com/images/I/61C9GrXEp4L._AC_UY218_ML3_.jpg,https://www.amazon.com/Google-Pixel-Just-Black-Unlocked/dp/B07YMNLXL3,668.8,241,3.9745762711864407
569,569,B07YN4TPDW,Xiaomi,Xiaomi Redmi Note 8 ,"Xiaomi Redmi Note 8 (64GB, 4GB) 6.3"" Display, Snapdragon 665, 48MP Quad Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Space Black, 64GB +Case Bundle)",https://m.media-amazon.com/images/I/5116LXitm1L._AC_UY218_ML3_.jpg,https://www.amazon.com/Xiaomi-Display-Snapdragon-Factory-Unlocked/dp/B07YN4TPDW,179.0,11,3.7142857142857144
570,570,B07YQ58NPF,Xiaomi,Xiaomi Redmi Note 8 ,"Xiaomi Redmi Note 8 Pro 128GB, 6GB RAM 6.53"" LTE GSM 64MP Smartphone - Global Model (Mineral Grey)",https://m.media-amazon.com/images/I/71Wdzni6wRL._AC_UY218_ML3_.jpg,https://www.amazon.com/Xiaomi-Redmi-Note-128GB-Smartphone/dp/B07YQ58NPF,235.78,127,4.594936708860759
571,571,B07YSSGS7C,Samsung,Samsung Galaxy S10e ,"Samsung Galaxy S10e G970U Sprint + GSM Unlocked 256GB (U.S. Warranty), Flamingo Pink (Renewed)",https://m.media-amazon.com/images/I/31LMbW2JExL._AC_UY218_ML3_.jpg,https://www.amazon.com/Samsung-Unlocked-Warranty-Flamingo-Renewed/dp/B07YSSGS7C,490.95,1,1.0
572,572,B07YVGVQKL,Samsung,Samsung Galaxy A50 S,"Samsung Galaxy A50 SM-A505G 128GB, Dual Sim, 6.4"" Infinity-U Display, Triple Camera, 4GB RAM, GSM Unlocked International Model, No Warranty (White)",https://m.media-amazon.com/images/I/51d6hsShnAL._AC_UY218_ML3_.jpg,https://www.amazon.com/Samsung-SM-A505G-Infinity-U-Unlocked-International/dp/B07YVGVQKL,285.99,7,3.25
573,573,B07YVH6QRT,Samsung,Samsung Original Gal,"Samsung Original Galaxy Watch Active2 w/; auto Workout Tracking, and pace Coaching Enhanced Sleep Tracking Analysis Stainless Steel CASE and Leather Band (International Model) (Black, 44mm) No LTE",https://m.media-amazon.com/images/I/51KKyslDZDL._AC_UY218_ML3_.jpg,https://www.amazon.com/Samsung-Original-Tracking-Stainless-International/dp/B07YVH6QRT,379.99,8,4.428571428571429
574,574,B07YZLRS3Z,Xiaomi,Xiaomi Redmi Note 8 ,"Xiaomi Redmi Note 8 64GB + 4GB RAM, 6.3"" LTE 48MP Factory Unlocked GSM Smartphone - International Version (Space Black)",https://m.media-amazon.com/images/I/61YjtJEsM2L._AC_UY218_ML3_.jpg,https://www.amazon.com/Xiaomi-Redmi-Factory-Unlocked-Smartphone/dp/B07YZLRS3Z,168.0,103,4.569230769230769
575,575,B07YZS1PBD,Motorola,Motorola Moto E6 Plu,"Motorola Moto E6 Plus (64GB, 4GB) 6.1"", 3000mAh Removable Battery, FM Radio, US + Global 4G LTE Dual SIM GSM Factory Unlocked XT2025-1 - International Model (Graphite, 64 GB)",https://m.media-amazon.com/images/I/51Dfp89m+AL._AC_UY218_ML3_.jpg,https://www.amazon.com/Motorola-Moto-E6-Plus-Removable/dp/B07YZS1PBD,159.99,3,4.333333333333333
576,576,B07YZS6QT3,Samsung,Samsung Galaxy A30S ,"Samsung Galaxy A30S w/On-Screen Fingerprint (64GB, 4GB) 6.4"", Triple Camera, Dual SIM GSM Unlocked A307G/DS - US + Global 4G LTE International Model (64GB + 64GB SD + Case Bundle) (Black)",https://m.media-amazon.com/images/I/61MARJkahkL._AC_UY218_ML3_.jpg,https://www.amazon.com/Samsung-A30S-Screen-Fingerprint-Unlocked/dp/B07YZS6QT3,221.0,26,4.6923076923076925
577,577,B07Z3XZDT5,Samsung,Samsung Galaxy Note ,"Samsung Galaxy Note 10 Factory Unlocked Cell Phone with 256GB (U.S. Warranty), Aura Black/ Note10 (Renewed)",https://m.media-amazon.com/images/I/61jLpFaAiqL._AC_UY218_ML3_.jpg,https://www.amazon.com/Samsung-Factory-Unlocked-Warranty-Renewed/dp/B07Z3XZDT5,594.0,18,3.2857142857142856
578,578,B07Z41LHPB,Samsung,Samsung Galaxy Note ,"Samsung Galaxy Note 10+ Plus 256GB GSM Unlocked Smartphone, Aura Glow / Silver (Renewed)",https://m.media-amazon.com/images/I/618bEcxx-aL._AC_UY218_ML3_.jpg,https://www.amazon.com/Samsung-Galaxy-Unlocked-Smartphone-Renewed/dp/B07Z41LHPB,659.0,11,2.7142857142857144
579,579,B07Z8BL2VW,Xiaomi,Xiaomi Redmi 8A (32G,"Xiaomi Redmi 8A (32GB, 2GB RAM) 6.22"" HD Display, Snapdragon 439, 5000mAh Battery, Dual SIM GSM Unlocked - US & Global 4G LTE International Version (Midnight Black, 32 GB)",https://m.media-amazon.com/images/I/51U74AZGyBL._AC_UY218_ML3_.jpg,https://www.amazon.com/Xiaomi-Display-Snapdragon-5000mAh-Unlocked/dp/B07Z8BL2VW,112.98,9,5.0
580,580,B07ZDJCL76,Samsung,Samsung Galaxy A20s ,"Samsung Galaxy A20s A207/DS, 32GB/3GB RAM Dual SIM 6.5''HD+ Snapdragon 450, Factory Unlocked (International Version) - (Black)",https://m.media-amazon.com/images/I/51y15-dg6fL._AC_UY218_ML3_.jpg,https://www.amazon.com/Samsung-Snapdragon-Factory-Unlocked-International/dp/B07ZDJCL76,174.94,52,4.54054054054054
581,581,B07ZG6W4S2,Motorola,Motorola Moto G8 Pla,"Motorola Moto G8 Play XT2015-2 (32GB) 6.2"" (19:9) HD+ 4G LTE GSM Factory Unlocked Smartphone (International Version) (Obsidian Grey)",https://m.media-amazon.com/images/I/61-Nx3i2ZvL._AC_UY218_ML3_.jpg,https://www.amazon.com/Motorola-Moto-Play-XT2015-2-32GB/dp/B07ZG6W4S2,171.98,8,4.285714285714286
582,582,B07ZGHYFZ4,Xiaomi,Xiaomi Mi Note 10 12,Xiaomi Mi Note 10 128GB 108MP Penta Camera 6.47″ LTE Factory Unlocked Smartphone (International Version) (Glacier White),https://m.media-amazon.com/images/I/81xsUqImP+L._AC_UY218_ML3_.jpg,https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-International/dp/B07ZGHYFZ4,486.57,3,5.0
583,583,B07ZHPCJW3,OnePlus,OnePlus 7T 8GB RAM 1,OnePlus 7T 8GB RAM 128GB ROM Factory Unlocked 6.55 inch AMOLED 90Hz Display Dual SIM Frosted Silver US Warranty,https://m.media-amazon.com/images/I/615WqTI9NaL._AC_UY218_ML3_.jpg,https://www.amazon.com/OnePlus-Factory-Unlocked-Display-Warranty/dp/B07ZHPCJW3,609.0,5,1.0
584,584,B07ZP9ZWFM,Google,Google Pixel 3a G202,Google Pixel 3a G202G with 64GB Memory Cell Phone (Unlocked) - Just Blak (Renewed),https://m.media-amazon.com/images/I/61XLY6urt-L._AC_UY218_ML3_.jpg,https://www.amazon.com/Google-Pixel-G202G-Memory-Unlocked/dp/B07ZP9ZWFM,352.8,2,5.0
585,585,B07ZPJBN55,Motorola,Motorola Moto G8 Pla,"Motorola Moto G8 Play (32GB, 2GB RAM) 6.2"" HD+ Display, Dual SIM GSM Unlocked (at&T/T-Mobile/MetroPCS/Cricket/H2O) - XT2015-2 - International Version (Obsidian Grey, 32GB + 64GB SD + Case Bundle)",https://m.media-amazon.com/images/I/61-Nx3i2ZvL._AC_UY218_ML3_.jpg,https://www.amazon.com/Motorola-Display-Unlocked-T-Mobile-MetroPCS/dp/B07ZPJBN55,189.99,8,4.285714285714286
586,586,B07ZPKBL9V,Apple,"Apple iPhone 11, 64G","Apple iPhone 11, 64GB, Unlocked - Red (Renewed)",https://m.media-amazon.com/images/I/41B2g2wqYSL._AC_UY218_ML3_.jpg,https://www.amazon.com/Apple-iPhone-11-64GB-Unlocked/dp/B07ZPKBL9V,659.99,1,5.0
587,587,B07ZQSGP53,Xiaomi,"Xiaomi Redmi Note 8,","Xiaomi Redmi Note 8, 32GB/3GB RAM 6.3"" FHD+ Display Snapdragon 665, Dual SIM Factory Unlocked Global Version (Space Black)",https://m.media-amazon.com/images/I/41foh4FKHEL._AC_UY218_ML3_.jpg,https://www.amazon.com/Xiaomi-Display-Snapdragon-Factory-Unlocked/dp/B07ZQSGP53,150.96,3,4.666666666666667
